,moving_pixels
1877,1.5723
1878,1.5541
1879,1.5295
1880,1.5712
1881,1.5723
1882,1.5694
1883,1.5848
1884,1.6221
1885,1.6157
1886,1.5819
1887,1.5906
1888,1.6215
1889,1.6479
1890,1.662
1891,1.6374
1892,1.6429
1893,1.6192
1894,1.6351
1895,1.6152
1896,1.592
1897,1.5501
1898,1.5793
1899,1.5663
1900,1.5822
1901,1.5611
1902,1.5677
1903,1.6207
1904,1.5854
1905,1.5825
1906,1.6137
1907,1.6314
1908,1.627
1909,1.6467
1910,1.6568
1911,1.6438
1912,1.6713
1913,1.6589
1914,1.6427
1915,1.6722
1916,1.6701
1917,1.6759
1918,1.6892
1919,1.7005
1920,1.6609
1921,1.6568
1922,1.6863
1923,1.6771
1924,1.6632
1925,1.6808
1926,1.6991
1927,1.669
1928,1.669
1929,1.6916
1930,1.6918
1931,1.7095
1932,1.7002
1933,1.7115
1934,1.7054
1935,1.6861
1936,1.6892
1937,1.702
1938,1.7098
1939,1.6956
1940,1.7133
1941,1.6973
1942,1.6918
1943,1.7078
1944,1.7283
1945,1.6973
1946,1.7378
1947,1.7176
1948,1.7002
1949,1.6832
1950,1.7109
1951,1.7321
1952,1.7222
1953,1.7306
1954,1.7373
1955,1.7367
1956,1.7474
1957,1.7471
1958,1.7746
1959,1.765
1960,1.7459
1961,1.7483
1962,1.7402
1963,1.7231
1964,1.7746
1965,1.7367
1966,1.7199
1967,1.7237
1968,1.7251
1969,1.748
1970,1.7856
1971,1.7859
1972,1.7966
1973,1.798
1974,1.794
1975,1.783
1976,1.7529
1977,1.7789
1978,1.7853
1979,1.7847
1980,1.7335
1981,1.7624
1982,1.7428
1983,1.7564
1984,1.7242
1985,1.7052
1986,1.6884
1987,1.68
1988,1.6982
1989,1.6939
1990,1.7147
1991,1.7286
1992,1.7153
1993,1.7176
1994,1.7031
1995,1.7277
1996,1.7352
1997,1.7066
1998,1.7153
1999,1.7202
2000,1.7378
2001,1.7433
2002,1.7376
2003,1.7517
2004,1.7717
2005,1.7749
2006,1.7595
2007,1.7558
2008,1.7494
2009,1.7598
2010,1.7584
2011,1.7639
2012,1.7642
2013,1.759
2014,1.8053
2015,1.8351
2016,1.8076
2017,1.7807
2018,1.7514
2019,1.7798
2020,1.7723
2021,1.7807
2022,1.7659
2023,1.8056
2024,1.7772
2025,1.7954
2026,1.803
2027,1.8015
2028,1.7847
2029,1.8128
2030,1.7841
2031,1.8585
2032,1.8325
2033,1.8385
2034,1.8209
2035,1.8134
2036,1.8328
2037,1.8053
2038,1.838
2039,1.8273
2040,1.8258
2041,1.8316
2042,1.8212
2043,1.8128
2044,1.794
2045,1.8275
2046,1.8001
2047,1.8212
2048,1.7969
2049,1.7674
2050,1.7954
2051,1.77
2052,1.7844
2053,1.7564
2054,1.7607
2055,1.7575
2056,1.7656
2057,1.7815
2058,1.7743
2059,1.7595
2060,1.7225
2061,1.7399
2062,1.7315
2063,1.7512
2064,1.7332
2065,1.7549
2066,1.7219
2067,1.7416
2068,1.7598
2069,1.7598
2070,1.7607
2071,1.7815
2072,1.7844
2073,1.7674
2074,1.7711
2075,1.7402
2076,1.7112
2077,1.73
2078,1.7014
2079,1.6999
2080,1.7416
2081,1.7121
2082,1.7156
2083,1.7023
2084,1.7037
2085,1.706
2086,1.6826
2087,1.656
2088,1.6884
2089,1.6727
2090,1.6551
2091,1.6739
2092,1.695
2093,1.6947
2094,1.6962
2095,1.7118
2096,1.6962
2097,1.7251
2098,1.6997
2099,1.7378
2100,1.7376
2101,1.7396
2102,1.7326
2103,1.713
2104,1.7543
2105,1.7072
2106,1.6939
2107,1.6678
2108,1.6632
2109,1.667
2110,1.6493
2111,1.6719
2112,1.6412
2113,1.6183
2114,1.6175
2115,1.5897
2116,1.5767
2117,1.5573
2118,1.5888
2119,1.5749
2120,1.5553
2121,1.5816
2122,1.5466
2123,1.5535
2124,1.5741
2125,1.6091
2126,1.6036
2127,1.5923
2128,1.5938
2129,1.6088
2130,1.6461
2131,1.6189
2132,1.6577
2133,1.6626
2134,1.6678
2135,1.6629
2136,1.6525
2137,1.695
2138,1.7002
2139,1.6878
2140,1.7023
2141,1.6858
2142,1.6794
2143,1.7028
2144,1.7124
2145,1.6872
2146,1.6884
2147,1.6907
2148,1.6681
2149,1.6369
2150,1.6343
2151,1.6134
2152,1.6273
2153,1.5987
2154,1.603
2155,1.6441
2156,1.638
2157,1.6502
2158,1.6664
2159,1.6794
2160,1.673
2161,1.6696
2162,1.6742
2163,1.6895
2164,1.6832
2165,1.6586
2166,1.6655
2167,1.6858
2168,1.6739
2169,1.6652
2170,1.6536
2171,1.6447
2172,1.6256
2173,1.6322
2174,1.6073
2175,1.5955
2176,1.5856
2177,1.6247
2178,1.6007
2179,1.6224
2180,1.5911
2181,1.6169
2182,1.6288
2183,1.6357
2184,1.6311
2185,1.6357
2186,1.6727
2187,1.7054
2188,1.7092
2189,1.704
2190,1.7332
2191,1.7271
2192,1.7011
2193,1.7306
2194,1.7208
2195,1.697
2196,1.7008
2197,1.6933
2198,1.7367
2199,1.73
2200,1.741
2201,1.7289
2202,1.7274
2203,1.7309
2204,1.7205
2205,1.7219
2206,1.6808
2207,1.6644
2208,1.6672
2209,1.6395
2210,1.6508
2211,1.6259
2212,1.6279
2213,1.6412
2214,1.649
2215,1.6519
2216,1.6302
2217,1.6354
2218,1.6823
2219,1.6759
2220,1.7002
2221,1.691
2222,1.6924
2223,1.6953
2224,1.6936
2225,1.662
2226,1.6727
2227,1.6551
2228,1.6887
2229,1.6985
2230,1.7054
2231,1.7289
2232,1.6973
2233,1.6716
2234,1.682
2235,1.6722
2236,1.6698
2237,1.6481
2238,1.6508
2239,1.6435
2240,1.6354
2241,1.6149
2242,1.5521
2243,1.5425
2244,1.5631
2245,1.5495
2246,1.5501
2247,1.5249
2248,1.5289
2249,1.5411
2250,1.559
2251,1.5654
2252,1.57
2253,1.5981
2254,1.616
2255,1.603
2256,1.5775
2257,1.5807
2258,1.5755
2259,1.6059
2260,1.5718
2261,1.5709
2262,1.5735
2263,1.5611
2264,1.581
2265,1.5671
2266,1.568
2267,1.5729
2268,1.5564
2269,1.5382
2270,1.5307
2271,1.4878
2272,1.5153
2273,1.5203
2274,1.5532
2275,1.5211
2276,1.5243
2277,1.5197
2278,1.5087
2279,1.5596
2280,1.5541
2281,1.57
2282,1.5694
2283,1.5828
2284,1.5926
2285,1.6036
2286,1.6016
2287,1.6519
2288,1.6299
2289,1.6227
2290,1.6267
2291,1.6181
2292,1.6183
2293,1.6207
2294,1.6021
2295,1.5628
2296,1.5544
2297,1.5885
2298,1.57
2299,1.5885
2300,1.5909
2301,1.6166
2302,1.5854
2303,1.5654
2304,1.5666
2305,1.588
2306,1.5897
2307,1.6111
2308,1.6059
2309,1.6126
2310,1.5938
2311,1.6056
2312,1.6146
2313,1.6157
2314,1.6308
2315,1.6774
2316,1.6678
2317,1.7002
2318,1.7092
2319,1.7104
2320,1.7095
2321,1.7133
2322,1.7124
2323,1.68
2324,1.6519
2325,1.6392
2326,1.601
2327,1.5975
2328,1.6068
2329,1.605
2330,1.6013
2331,1.6146
2332,1.6389
2333,1.6377
2334,1.6395
2335,1.647
2336,1.6594
2337,1.6539
2338,1.6467
2339,1.6606
2340,1.6869
2341,1.704
2342,1.7199
2343,1.7425
2344,1.7063
2345,1.7147
2346,1.7049
2347,1.7109
2348,1.6953
2349,1.7141
2350,1.6898
2351,1.6661
2352,1.6519
2353,1.6366
2354,1.6719
2355,1.6904
2356,1.7161
2357,1.6837
2358,1.678
2359,1.6823
2360,1.6829
2361,1.6409
2362,1.6522
2363,1.6377
2364,1.6215
2365,1.6586
2366,1.6461
2367,1.6389
2368,1.6386
2369,1.6363
2370,1.6562
2371,1.6719
2372,1.6612
2373,1.6369
2374,1.6739
2375,1.6606
2376,1.6817
2377,1.6739
2378,1.6782
2379,1.6753
2380,1.6739
2381,1.691
2382,1.6782
2383,1.6227
2384,1.6603
2385,1.667
2386,1.6918
2387,1.6861
2388,1.7263
2389,1.7109
2390,1.6869
2391,1.6988
2392,1.6892
2393,1.6849
2394,1.6936
2395,1.6907
2396,1.6863
2397,1.6944
2398,1.6751
2399,1.6675
2400,1.695
2401,1.6817
2402,1.6759
2403,1.7199
2404,1.6892
2405,1.7303
2406,1.7017
2407,1.6959
2408,1.7326
2409,1.7627
2410,1.7633
2411,1.7899
2412,1.803
2413,1.8466
2414,1.8779
2415,1.8819
2416,1.9332
2417,1.9294
2418,1.956
2419,2.0026
2420,2.1519
2421,2.2812
2422,2.3848
2423,2.5862
2424,2.8536
2425,3.0697
2426,3.2867
2427,3.5324
2428,3.7847
2429,3.9693
2430,4.18
2431,4.2729
2432,4.4132
2433,4.5191
2434,4.6675
2435,4.9945
2436,5.3443
2437,5.7341
2438,6.1117
2439,6.5802
2440,7.0472
2441,7.535
2442,8.0359
2443,8.4705
2444,8.8232
2445,9.1765
2446,9.4034
2447,9.7488
2448,10.0272
2449,10.3099
2450,10.5802
2451,10.8536
2452,11.2488
2453,11.6314
2454,11.8536
2455,12.1308
2456,12.5165
2457,12.8354
2458,13.1293
2459,13.2749
2460,13.4534
2461,13.5182
2462,13.6508
2463,13.8154
2464,13.8631
2465,13.9265
2466,13.8397
2467,13.752
2468,13.5515
2469,13.432
2470,13.2428
2471,12.9453
2472,12.5828
2473,12.4378
2474,12.1259
2475,11.8828
2476,11.5608
2477,11.3817
2478,11.2225
2479,11.0399
2480,10.7705
2481,10.4774
2482,10.0848
2483,9.7222
2484,9.4141
2485,9.0709
2486,8.7839
2487,8.4852
2488,8.1889
2489,8.0883
2490,8.0428
2491,7.9983
2492,8.0153
2493,7.9236
2494,7.8235
2495,7.7063
2496,7.6357
2497,7.5851
2498,7.511
2499,7.4222
2500,7.3021
2501,7.2465
2502,7.1748
2503,7.1675
2504,7.1296
2505,7.167
2506,7.1597
2507,7.1001
2508,7.0064
2509,6.9308
2510,6.8704
2511,6.8365
2512,6.7662
2513,6.7112
2514,6.6441
2515,6.5078
2516,6.4031
2517,6.2445
2518,6.1916
2519,6.1007
2520,6.0767
2521,5.9595
2522,5.9497
2523,5.9172
2524,5.8793
2525,5.8038
2526,5.798
2527,5.7827
2528,5.7778
2529,5.7034
2530,5.5894
2531,5.5258
2532,5.4395
2533,5.4051
2534,5.322
2535,5.2891
2536,5.2483
2537,5.208
2538,5.1846
2539,5.1236
2540,5.0561
2541,4.9702
2542,4.8883
2543,4.8018
2544,4.763
2545,4.713
2546,4.634
2547,4.4714
2548,4.4068
2549,4.3012
2550,4.1803
2551,4.0842
2552,4.0052
2553,3.9262
2554,3.888
2555,3.8461
2556,3.8417
2557,3.8652
2558,3.8698
2559,3.8435
2560,3.8001
2561,3.8061
2562,3.8001
2563,3.7248
2564,3.6447
2565,3.5793
2566,3.5298
2567,3.4635
2568,3.4094
2569,3.4097
2570,3.3666
2571,3.2841
2572,3.2384
2573,3.1751
2574,3.0706
2575,2.9925
2576,2.8906
2577,2.8056
2578,2.728
2579,2.6039
2580,2.5382
2581,2.4852
2582,2.3759
2583,2.2859
2584,2.2497
2585,2.1716
2586,2.1114
2587,2.0697
2588,2.0515
2589,2.0489
2590,2.0735
2591,2.046
2592,2.0544
2593,2.0556
2594,2.0677
2595,2.0344
2596,2.0663
2597,2.0929
2598,2.0602
2599,2.0547
2600,2.0709
2601,2.0683
2602,2.1094
2603,2.1291
2604,2.1519
2605,2.16
2606,2.1797
2607,2.1574
2608,2.18
2609,2.1704
2610,2.149
2611,2.1629
2612,2.1476
2613,2.1464
2614,2.1427
2615,2.0952
2616,2.1183
2617,2.0949
2618,2.1207
2619,2.1606
2620,2.1884
2621,2.2251
2622,2.2104
2623,2.2092
2624,2.1719
2625,2.0938
2626,2.1108
2627,2.1331
2628,2.1282
2629,2.16
2630,2.151
2631,2.178
2632,2.1768
2633,2.2089
2634,2.2144
2635,2.2376
2636,2.2433
2637,2.2943
2638,2.2619
2639,2.2523
2640,2.2517
2641,2.2526
2642,2.2818
2643,2.263
2644,2.2922
2645,2.303
2646,2.2885
2647,2.2804
2648,2.2506
2649,2.2069
2650,2.18
2651,2.1655
2652,2.116
2653,2.0894
2654,2.1291
2655,2.1053
2656,2.0859
2657,2.1481
2658,2.1968
2659,2.2517
2660,2.3145
2661,2.3941
2662,2.4829
2663,2.614
2664,2.6742
2665,2.7758
2666,2.9317
2667,3.1155
2668,3.3099
2669,3.4575
2670,3.6898
2671,4.0229
2672,4.4097
2673,4.7564
2674,5.0625
2675,5.5093
2676,6.1389
2677,6.6719
2678,7.2934
2679,7.5414
2680,7.8941
2681,8.0292
2682,8.0856
2683,8.099
2684,8.0217
2685,7.974
2686,7.932
2687,7.8226
2688,7.7234
2689,7.6513
2690,7.5226
2691,7.3501
2692,7.1832
2693,6.9207
2694,6.6236
2695,6.2318
2696,5.7801
2697,5.1635
2698,4.6548
2699,4.2318
2700,4.0376
2701,3.8597
2702,3.7124
2703,3.5822
2704,3.4291
2705,3.2977
2706,3.1615
2707,2.9777
2708,2.8264
2709,2.6531
2710,2.5515
2711,2.4902
2712,2.4268
2713,2.386
2714,2.3383
2715,2.2575
2716,2.2101
2717,2.0966
2718,2.0498
2719,2.0347
2720,1.9844
2721,1.9482
2722,1.9598
2723,1.9624
2724,1.9363
2725,1.9132
2726,1.9002
2727,1.8851
2728,1.8843
2729,1.8799
2730,1.8802
2731,1.8941
2732,1.884
2733,1.89
2734,1.8524
2735,1.884
2736,1.8953
2737,1.9129
2738,1.9308
2739,1.9219
2740,1.9369
2741,1.9575
2742,1.9413
2743,1.9612
2744,1.9722
2745,2.0281
2746,2.0275
2747,2.0333
2748,2.0312
2749,2.0599
2750,2.0836
2751,2.0437
2752,2.0709
2753,2.0828
2754,2.0628
2755,2.0992
2756,2.1262
2757,2.1195
2758,2.1236
2759,2.1178
2760,2.0955
2761,2.0631
2762,2.0451
2763,2.0289
2764,2.0622
2765,2.0619
2766,2.0877
2767,2.0755
2768,2.0718
2769,2.0943
2770,2.1259
2771,2.1354
2772,2.1357
2773,2.1169
2774,2.1091
2775,2.116
2776,2.136
2777,2.1088
2778,2.1308
2779,2.116
2780,2.134
2781,2.1334
2782,2.1372
2783,2.134
2784,2.1421
2785,2.1473
2786,2.1259
2787,2.0836
2788,2.0625
2789,2.0622
2790,2.0984
2791,2.0943
2792,2.0532
2793,2.0333
2794,2.0281
2795,2.0275
2796,2.0422
2797,2.0492
2798,2.0336
2799,2.0318
2800,2.0631
2801,2.0587
2802,2.0706
2803,2.0807
2804,2.0764
2805,2.0718
2806,2.1152
2807,2.0946
2808,2.1311
2809,2.1027
2810,2.1134
2811,2.1065
2812,2.1131
2813,2.1123
2814,2.1502
2815,2.1655
2816,2.1513
2817,2.1629
2818,2.1282
2819,2.1531
2820,2.1528
2821,2.1021
2822,2.1157
2823,2.1209
2824,2.1071
2825,2.101
2826,2.1001
2827,2.083
2828,2.0984
2829,2.1267
2830,2.1259
2831,2.1291
2832,2.1146
2833,2.1094
2834,2.1152
2835,2.134
2836,2.1337
2837,2.1453
2838,2.1487
2839,2.1493
2840,2.125
2841,2.1317
2842,2.1073
2843,2.0735
2844,2.0622
2845,2.0856
2846,2.1128
2847,2.0877
2848,2.134
2849,2.1045
2850,2.0854
2851,2.1212
2852,2.1073
2853,2.1392
2854,2.0877
2855,2.0984
2856,2.1108
2857,2.0828
2858,2.0787
2859,2.0793
2860,2.0613
2861,2.1291
2862,2.1128
2863,2.1345
2864,2.1163
2865,2.156
2866,2.1435
2867,2.1803
2868,2.1956
2869,2.259
2870,2.3145
2871,2.2931
2872,2.3058
2873,2.349
2874,2.3657
2875,2.3652
2876,2.3646
2877,2.3903
2878,2.3799
2879,2.3935
2880,2.4103
2881,2.4155
2882,2.4688
2883,2.4722
2884,2.537
2885,2.5839
2886,2.6097
2887,2.6453
2888,2.6424
2889,2.6334
2890,2.6913
2891,2.6866
2892,2.7619
2893,2.7711
2894,2.7648
2895,2.8137
2896,2.8258
2897,2.8782
2898,2.9416
2899,3.0052
2900,3.0917
2901,3.1594
2902,3.1988
2903,3.2329
2904,3.2454
2905,3.3015
2906,3.2957
2907,3.2992
2908,3.3038
2909,3.3168
2910,3.3547
2911,3.333
2912,3.3258
2913,3.3122
2914,3.3354
2915,3.3215
2916,3.3235
2917,3.2679
2918,3.294
2919,3.2656
2920,3.2413
2921,3.2338
2922,3.261
2923,3.2593
2924,3.219
2925,3.1806
2926,3.1944
2927,3.208
2928,3.2523
2929,3.2306
2930,3.202
2931,3.281
2932,3.3351
2933,3.3597
2934,3.4317
2935,3.4988
2936,3.6079
2937,3.649
2938,3.7824
2939,3.7876
2940,3.7954
2941,3.9132
2942,4.0723
2943,4.1455
2944,4.2613
2945,4.3941
2946,4.4609
2947,4.5359
2948,4.695
2949,4.7804
2950,4.8912
2951,4.9039
2952,4.9942
2953,5.0327
2954,5.1062
2955,5.2373
2956,5.316
2957,5.3044
2958,5.349
2959,5.2977
2960,5.2934
2961,5.2552
2962,5.219
2963,5.2173
2964,5.147
2965,5.0674
2966,4.9884
2967,4.9925
2968,4.9659
2969,5.0101
2970,5.048
2971,5.2112
2972,5.3825
2973,5.452
2974,5.6334
2975,5.7847
2976,5.9783
2977,6.1291
2978,6.2624
2979,6.3513
2980,6.5469
2981,6.7023
2982,6.8666
2983,6.9884
2984,7.0668
2985,7.2607
2986,7.4693
2987,7.6953
2988,7.9864
2989,8.2633
2990,8.4745
2991,8.7072
2992,8.8857
2993,9.1082
2994,9.2575
2995,9.5949
2996,9.7546
2997,9.9968
2998,10.2567
2999,10.6137
3000,10.9988
3001,11.4175
3002,11.7593
3003,12.1065
3004,12.5495
3005,12.9812
3006,13.4025
3007,13.7668
3008,14.0645
3009,14.3287
3010,14.4682
3011,14.7361
3012,15.0472
3013,15.4861
3014,15.9986
3015,16.583
3016,17.2329
3017,17.9959
3018,18.5544
3019,19.0017
3020,19.2459
3021,19.5425
3022,19.8947
3023,20.2419
3024,20.6829
3025,21.0171
3026,21.2824
3027,21.5307
3028,21.6797
3029,21.9852
3030,22.0584
3031,22.1047
3032,22.1441
3033,22.0521
3034,21.9129
3035,21.7413
3036,21.5903
3037,21.5573
3038,21.6372
3039,21.5689
3040,21.4986
3041,21.3348
3042,21.1204
3043,20.9902
3044,20.7526
3045,20.669
3046,20.5234
3047,20.3053
3048,20.0567
3049,19.6811
3050,19.1696
3051,18.7885
3052,18.1808
3053,18.0955
3054,17.4899
3055,16.8154
3056,16.1149
3057,15.447
3058,14.8096
3059,14.2399
3060,13.6357
3061,13.1334
3062,12.6238
3063,12.2526
3064,12.0359
3065,11.9123
3066,11.8247
3067,11.7358
3068,11.6091
3069,11.5046
3070,11.3843
3071,11.2109
3072,10.6189
3073,10.4462
3074,10.2514
3075,9.9777
3076,9.8345
3077,9.6296
3078,9.4201
3079,9.2164
3080,9.1131
3081,8.9595
3082,8.8099
3083,8.6887
3084,8.5532
3085,8.4615
3086,8.4155
3087,8.2758
3088,8.322
3089,8.4349
3090,8.5405
3091,8.7911
3092,8.9262
3093,9.077
3094,9.2778
3095,9.4922
3096,9.6869
3097,9.8244
3098,9.917
3099,10.0226
3100,10.0891
3101,10.0877
3102,10.0229
3103,10.0208
3104,9.9531
3105,9.9204
3106,9.8516
3107,9.8675
3108,9.8712
3109,9.945
3110,10.059
3111,10.2216
3112,10.377
3113,10.5616
3114,10.7685
3115,10.8953
3116,11.079
3117,11.2031
3118,11.2989
3119,11.362
3120,11.3547
3121,11.3406
3122,11.3041
3123,11.2619
3124,11.2514
3125,11.0891
3126,10.9427
3127,10.8435
3128,10.5616
3129,10.3611
3130,9.9919
3131,9.7457
3132,
3133,0.5
3134,1.4823619047619048
3135,2.2235428571428573
3136,2.9647238095238095
3137,3.705904761904762
3138,4.4470857142857145
3139,5.188266666666666
3140,5.929447619047619
3141,6.670628571428572
3142,7.411809523809524
3143,8.152990476190476
3144,8.894171428571429
3145,9.635352380952382
3146,10.376533333333333
3147,11.117714285714285
3148,11.858895238095238
3149,12.60007619047619
3150,13.341257142857144
3151,14.082438095238095
3152,14.823619047619047
3153,15.5648
3154,15.3993
3155,15.215
3156,15.0642
3157,14.9048
3158,14.6759
3159,14.3573
3160,13.9922
3161,13.6982
3162,13.3521
3163,12.967
3164,12.5524
3165,12.2697
3166,11.8845
3167,11.4948
3168,11.0622
3169,10.612
3170,10.101
3171,9.6383
3172,9.1973
3173,8.7396
3174,8.2231
3175,7.8545
3176,7.3944
3177,6.9369
3178,6.4748
3179,5.998
3180,5.5472
3181,5.0987
3182,4.6632
3183,4.2578
3184,3.9216
3185,3.739
3186,3.5625
3187,3.3391
3188,3.1577
3189,2.9557
3190,2.7969
3191,2.5923
3192,2.4615
3193,2.2636
3194,2.1765
3195,2.0477
3196,1.9757
3197,1.8924
3198,1.8805
3199,1.8631
3200,1.8377
3201,1.772
3202,1.7862
3203,1.7882
3204,1.7737
3205,1.7946
3206,1.737
3207,1.7833
3208,1.7598
3209,1.7879
3210,1.7419
3211,1.6991
3212,1.6852
3213,1.6635
3214,1.6664
3215,1.6612
3216,1.6736
3217,1.6756
3218,1.6513
3219,1.6678
3220,1.6594
3221,1.6727
3222,1.7069
3223,1.6615
3224,1.6687
3225,1.7049
3226,1.737
3227,1.7049
3228,1.6924
3229,1.7459
3230,1.7743
3231,1.7836
3232,1.7543
3233,1.7341
3234,1.7286
3235,1.737
3236,1.7604
3237,1.7402
3238,1.7295
3239,1.7387
3240,1.7112
3241,1.6785
3242,1.6597
3243,1.6464
3244,1.6412
3245,1.6328
3246,1.6392
3247,1.6128
3248,1.636
3249,1.6554
3250,1.6872
3251,1.6427
3252,1.6635
3253,1.6745
3254,1.6516
3255,1.6542
3256,1.6722
3257,1.6837
3258,1.6615
3259,1.6736
3260,1.6863
3261,1.6794
3262,1.6753
3263,1.6701
3264,1.6953
3265,1.6753
3266,1.6895
3267,1.6736
3268,1.6658
3269,1.6594
3270,1.6571
3271,1.697
3272,1.6956
3273,1.6947
3274,1.6846
3275,1.6756
3276,1.68
3277,1.6678
3278,1.6733
3279,1.682
3280,1.6562
3281,1.6484
3282,1.6907
3283,1.7344
3284,1.7315
3285,1.7254
3286,1.7425
3287,1.7659
3288,1.7888
3289,1.8067
3290,1.8194
3291,1.7908
3292,1.7781
3293,1.7465
3294,1.7639
3295,1.7613
3296,1.7543
3297,1.7564
3298,1.7624
3299,1.7795
3300,1.7532
3301,1.7376
3302,1.7011
3303,1.6791
3304,1.6782
3305,1.6866
3306,1.6565
3307,1.6542
3308,1.6635
3309,1.6727
3310,1.6675
3311,1.6713
3312,1.6872
3313,1.6733
3314,1.6881
3315,1.6887
3316,1.6707
3317,1.6814
3318,1.678
3319,1.6849
3320,1.6927
3321,1.7367
3322,1.7338
3323,1.7396
3324,1.748
3325,1.7266
3326,1.7486
3327,1.7405
3328,1.7176
3329,1.7057
3330,1.6982
3331,1.726
3332,1.7106
3333,1.7083
3334,1.7303
3335,1.7465
3336,1.7497
3337,1.7445
3338,1.6916
3339,1.7471
3340,1.7312
3341,1.7312
3342,1.7491
3343,1.708
3344,1.7263
3345,1.7231
3346,1.761
3347,1.7326
3348,1.7396
3349,1.7613
3350,1.7824
3351,1.8119
3352,1.8122
3353,1.8041
3354,1.8313
3355,1.7928
3356,1.8076
3357,1.8226
3358,1.8223
3359,1.8134
3360,1.82
3361,1.8194
3362,1.7995
3363,1.7992
3364,1.739
3365,1.7604
3366,1.7674
3367,1.7561
3368,1.7127
3369,1.6936
3370,1.6646
3371,1.6681
3372,1.6615
3373,1.6829
3374,1.6863
3375,1.6505
3376,1.6149
3377,1.6444
3378,1.6704
3379,1.6447
3380,1.6395
3381,1.6386
3382,1.6264
3383,1.6267
3384,1.6545
3385,1.6299
3386,1.6062
3387,1.6386
3388,1.6311
3389,1.6696
3390,1.6264
3391,1.6317
3392,1.6236
3393,1.6296
3394,1.6403
3395,1.6837
3396,1.6722
3397,1.6973
3398,1.6733
3399,1.6817
3400,1.6953
3401,1.6629
3402,1.6892
3403,1.6774
3404,1.6829
3405,1.6762
3406,1.6476
3407,1.6276
3408,1.6591
3409,1.6467
3410,1.6415
3411,1.6473
3412,1.6455
3413,1.6664
3414,1.6508
3415,1.6638
3416,1.6398
3417,1.6594
3418,1.636
3419,1.6817
3420,1.6788
3421,1.6725
3422,1.693
3423,1.6939
3424,1.6988
3425,1.6991
3426,1.7208
3427,1.7147
3428,1.73
3429,1.7196
3430,1.7052
3431,1.6881
3432,1.6725
3433,1.6609
3434,1.6681
3435,1.605
3436,1.5952
3437,1.6019
3438,1.6143
3439,1.5984
3440,1.5822
3441,1.5807
3442,1.5897
3443,1.5723
3444,1.5541
3445,1.5295
3446,1.5712
3447,1.5723
3448,1.5694
3449,1.5848
3450,1.6221
3451,1.6157
3452,1.5819
3453,1.5906
3454,1.6215
3455,1.6479
3456,1.662
3457,1.6374
3458,1.6429
3459,1.6192
3460,1.6351
3461,1.6152
3462,1.592
3463,1.5501
3464,1.5793
3465,1.5663
3466,1.5822
3467,1.5611
3468,1.5677
3469,1.6207
3470,1.5854
3471,1.5825
3472,1.6137
3473,1.6314
3474,1.627
3475,1.6467
3476,1.6568
3477,1.6438
3478,1.6713
3479,1.6589
3480,1.6427
3481,1.6722
3482,1.6701
3483,1.6759
3484,1.6892
3485,1.7005
3486,1.6609
3487,1.6568
3488,1.6863
3489,1.6771
3490,1.6632
3491,1.6808
3492,1.6991
3493,1.669
3494,1.669
3495,1.6916
3496,1.6918
3497,1.7095
3498,1.7002
3499,1.7115
3500,1.7054
3501,1.6861
3502,1.6892
3503,1.702
3504,1.7098
3505,1.6956
3506,1.7133
3507,1.6973
3508,1.6918
3509,1.7078
3510,1.7283
3511,1.6973
3512,1.7378
3513,1.7176
3514,1.7002
3515,1.6832
3516,1.7109
3517,1.7321
3518,1.7222
3519,1.7306
3520,1.7373
3521,1.7367
3522,1.7474
3523,1.7471
3524,1.7746
3525,1.765
3526,1.7459
3527,1.7483
3528,1.7402
3529,1.7231
3530,1.7746
3531,1.7367
3532,1.7199
3533,1.7237
3534,1.7251
3535,1.748
3536,1.7856
3537,1.7859
3538,1.7966
3539,1.798
3540,1.794
3541,1.783
3542,1.7529
3543,1.7789
3544,1.7853
3545,1.7847
3546,1.7335
3547,1.7624
3548,1.7428
3549,1.7564
3550,1.7242
3551,1.7052
3552,1.6884
3553,1.68
3554,1.6982
3555,1.6939
3556,1.7147
3557,1.7286
3558,1.7153
3559,1.7176
3560,1.7031
3561,1.7277
3562,1.7352
3563,1.7066
3564,1.7153
3565,1.7202
3566,1.7378
3567,1.7433
3568,1.7376
3569,1.7517
3570,1.7717
3571,1.7749
3572,1.7595
3573,1.7558
3574,1.7494
3575,1.7598
3576,1.7584
3577,1.7639
3578,1.7642
3579,1.759
3580,1.8053
3581,1.8351
3582,1.8076
3583,1.7807
3584,1.7514
3585,1.7798
3586,1.7723
3587,1.7807
3588,1.7659
3589,1.8056
3590,1.7772
3591,1.7954
3592,1.803
3593,1.8015
3594,1.7847
3595,1.8128
3596,1.7841
3597,1.8585
3598,1.8325
3599,1.8385
3600,1.8209
3601,1.8134
3602,1.8328
3603,1.8053
3604,1.838
3605,1.8273
3606,1.8258
3607,1.8316
3608,1.8212
3609,1.8128
3610,1.794
3611,1.8275
3612,1.8001
3613,1.8212
3614,1.7969
3615,1.7674
3616,1.7954
3617,1.77
3618,1.7844
3619,1.7564
3620,1.7607
3621,1.7575
3622,1.7656
3623,1.7815
3624,1.7743
3625,1.7595
3626,1.7225
3627,1.7399
3628,1.7315
3629,1.7512
3630,1.7332
3631,1.7549
3632,1.7219
3633,1.7416
3634,1.7598
3635,1.7598
3636,1.7607
3637,1.7815
3638,1.7844
3639,1.7674
